Id,Weekly_Sales
1_1_2012-11-02,31579.9
1_1_2012-11-09,34238.88
1_1_2012-11-16,19552.84
1_1_2012-11-23,20911.25
1_1_2012-11-30,20911.25
1_1_2012-12-07,33305.92
1_1_2012-12-14,44912.86
1_1_2012-12-21,55931.23
1_1_2012-12-28,20911.25
1_1_2013-01-04,15984.24
1_1_2013-01-11,17359.7
1_1_2013-01-18,17341.47
1_1_2013-01-25,17341.47
1_1_2013-02-01,21665.76
1_1_2013-02-08,46039.49
1_1_2013-02-15,41595.55
1_1_2013-02-22,20124.22
1_1_2013-03-01,21827.9
1_1_2013-03-08,21043.39
1_1_2013-03-15,22136.64
1_1_2013-03-22,26229.21
1_1_2013-03-29,20398.09
1_1_2013-04-05,23873.79
1_1_2013-04-12,17596.96
1_1_2013-04-19,16145.35
1_1_2013-04-26,16555.11
1_1_2013-05-03,17413.94
1_1_2013-05-10,18164.2
1_1_2013-05-17,15136.78
1_1_2013-05-24,15741.6
1_1_2013-05-31,16434.15
1_1_2013-06-07,15984.24
1_1_2013-06-14,14978.09
1_1_2013-06-21,16148.87
1_1_2013-06-28,16148.87
1_1_2013-07-05,16148.87
1_1_2013-07-12,16148.87
1_1_2013-07-19,15654.85
1_1_2013-07-26,15922.41
1_2_2012-11-02,49357.43
1_2_2012-11-09,49357.43
1_2_2012-11-16,44936.47
1_2_2012-11-23,45681.98
1_2_2012-11-30,45681.98
1_2_2012-12-07,46955.82
1_2_2012-12-14,49303.28
1_2_2012-12-21,65615.36
1_2_2012-12-28,35819.83
1_2_2013-01-04,35819.83
1_2_2013-01-11,35819.83
1_2_2013-01-18,35819.83
1_2_2013-01-25,35819.83
1_2_2013-02-01,54322.24
1_2_2013-02-08,54322.24
1_2_2013-02-15,54322.24
1_2_2013-02-22,52608.51
1_2_2013-03-01,50605.27
1_2_2013-03-08,50605.27
1_2_2013-03-15,43615.49
1_2_2013-03-22,50501.3
1_2_2013-03-29,41892.55
1_2_2013-04-05,41892.55
1_2_2013-04-12,41892.55
1_2_2013-04-19,41892.55
1_2_2013-04-26,41892.55
1_2_2013-05-03,41892.55
1_2_2013-05-10,41892.55
1_2_2013-05-17,50581.06
1_2_2013-05-24,41892.55
1_2_2013-05-31,41892.55
1_2_2013-06-07,41892.55
1_2_2013-06-14,49357.43
1_2_2013-06-21,49357.43
1_2_2013-06-28,49357.43
1_2_2013-07-05,49357.43
1_2_2013-07-12,41892.55
1_2_2013-07-19,41892.55
1_2_2013-07-26,41892.55
1_3_2012-11-02,8097.92
1_3_2012-11-09,8097.92
1_3_2012-11-16,8097.92
1_3_2012-11-23,8097.92
1_3_2012-11-30,8097.92
1_3_2012-12-07,11219.78
1_3_2012-12-14,11986.84
1_3_2012-12-21,13740.12
1_3_2012-12-28,8848.44
1_3_2013-01-04,13926.04
1_3_2013-01-11,13822.49
1_3_2013-01-18,13740.12
1_3_2013-01-25,13740.12
1_3_2013-02-01,13740.12
1_3_2013-02-08,12388.85
1_3_2013-02-15,11387.31
1_3_2013-02-22,11387.31
1_3_2013-03-01,12275.58
1_3_2013-03-08,12275.58
1_3_2013-03-15,9001.37
1_3_2013-03-22,9001.37
1_3_2013-03-29,9001.37
1_3_2013-04-05,9001.37
1_3_2013-04-12,9001.37
1_3_2013-04-19,9001.37
1_3_2013-04-26,9001.37
1_3_2013-05-03,9001.37
1_3_2013-05-10,9001.37
1_3_2013-05-17,7813.91
1_3_2013-05-24,8412.69
1_3_2013-05-31,7175.77
1_3_2013-06-07,8345.33
1_3_2013-06-14,8412.69
1_3_2013-06-21,6591.22
1_3_2013-06-28,7857.88
1_3_2013-07-05,7857.88
1_3_2013-07-12,13751.3
1_3_2013-07-19,16069.5
1_3_2013-07-26,21331.51
1_4_2012-11-02,40343.83
1_4_2012-11-09,38729.31
1_4_2012-11-16,36826.52
1_4_2012-11-23,46564.14
1_4_2012-11-30,38489.63
1_4_2012-12-07,39354.84
1_4_2012-12-14,38266.47
1_4_2012-12-21,47893.23
1_4_2012-12-28,39758.77
1_4_2013-01-04,40925.76
1_4_2013-01-11,39954.04
1_4_2013-01-18,39954.04
1_4_2013-01-25,39954.04
1_4_2013-02-01,40274.83
1_4_2013-02-08,40274.83
1_4_2013-02-15,40274.83
1_4_2013-02-22,37802.97
1_4_2013-03-01,39954.04
1_4_2013-03-08,39954.04
1_4_2013-03-15,39954.04
1_4_2013-03-22,41897.55
1_4_2013-03-29,39954.04
1_4_2013-04-05,39954.04
1_4_2013-04-12,39954.04
1_4_2013-04-19,39954.04
1_4_2013-04-26,39954.04
1_4_2013-05-03,39954.04
1_4_2013-05-10,39954.04
1_4_2013-05-17,44936.96
1_4_2013-05-24,36380.36
1_4_2013-05-31,40925.76
1_4_2013-06-07,40925.76
1_4_2013-06-14,44936.96
1_4_2013-06-21,44936.96
1_4_2013-06-28,41897.55
1_4_2013-07-05,35197.59
1_4_2013-07-12,39019.74
1_4_2013-07-19,39019.74
1_4_2013-07-26,39758.77
1_5_2012-11-02,16377.46
1_5_2012-11-09,16377.46
1_5_2012-11-16,16377.46
1_5_2012-11-23,70158.86
1_5_2012-11-30,36472.02
1_5_2012-12-07,49517.17
1_5_2012-12-14,59589.48
1_5_2012-12-21,70158.86
1_5_2012-12-28,31092.62
1_5_2013-01-04,22699.69
1_5_2013-01-11,17445.37
1_5_2013-01-18,17445.37
1_5_2013-01-25,21376.42
1_5_2013-02-01,28307.43
1_5_2013-02-08,36667.65
1_5_2013-02-15,31092.62
1_5_2013-02-22,23082.14
1_5_2013-03-01,23082.14
1_5_2013-03-08,23082.14
1_5_2013-03-15,23082.14
1_5_2013-03-22,23082.14
1_5_2013-03-29,23082.14
1_5_2013-04-05,18516.45
1_5_2013-04-12,11570.27
1_5_2013-04-19,11570.27
1_5_2013-04-26,11570.27
1_5_2013-05-03,11570.27
1_5_2013-05-10,11570.27
1_5_2013-05-17,11570.27
1_5_2013-05-24,11570.27
1_5_2013-05-31,11570.27
1_5_2013-06-07,11570.27
1_5_2013-06-14,11570.27
1_5_2013-06-21,11570.27
1_5_2013-06-28,11570.27
1_5_2013-07-05,11570.27
1_5_2013-07-12,11570.27
