Id,Weekly_Sales
1_1_2012-11-02,38640.93
1_1_2012-11-09,39886.06
1_1_2012-11-16,19549.39
1_1_2012-11-23,20911.25
1_1_2012-11-30,22517.56
1_1_2012-12-07,31497.65
1_1_2012-12-14,44912.86
1_1_2012-12-21,46788.75
1_1_2012-12-28,19549.39
1_1_2013-01-04,15984.24
1_1_2013-01-11,16894.4
1_1_2013-01-18,17341.47
1_1_2013-01-25,17341.47
1_1_2013-02-01,23510.49
1_1_2013-02-08,46039.49
1_1_2013-02-15,41595.55
1_1_2013-02-22,19403.54
1_1_2013-03-01,22366.88
1_1_2013-03-08,21140.07
1_1_2013-03-15,20334.23
1_1_2013-03-22,26229.21
1_1_2013-03-29,20398.09
1_1_2013-04-05,23873.79
1_1_2013-04-12,17596.96
1_1_2013-04-19,16145.35
1_1_2013-04-26,16555.11
1_1_2013-05-03,16894.4
1_1_2013-05-10,18926.74
1_1_2013-05-17,15136.78
1_1_2013-05-24,15580.43
1_1_2013-05-31,16434.15
1_1_2013-06-07,15883.52
1_1_2013-06-14,14978.09
1_1_2013-06-21,16148.87
1_1_2013-06-28,16148.87
1_1_2013-07-05,16148.87
1_1_2013-07-12,16148.87
1_1_2013-07-19,15766.6
1_1_2013-07-26,15766.6
1_2_2012-11-02,44936.47
1_2_2012-11-09,46381.43
1_2_2012-11-16,43997.78
1_2_2012-11-23,45928.14
1_2_2012-11-30,45681.98
1_2_2012-12-07,51137.42
1_2_2012-12-14,51137.42
1_2_2012-12-21,59889.32
1_2_2012-12-28,35819.83
1_2_2013-01-04,35819.83
1_2_2013-01-11,35819.83
1_2_2013-01-18,35819.83
1_2_2013-01-25,35819.83
1_2_2013-02-01,54322.24
1_2_2013-02-08,50581.06
1_2_2013-02-15,53035.54
1_2_2013-02-22,53035.54
1_2_2013-03-01,52608.51
1_2_2013-03-08,43751.94
1_2_2013-03-15,43615.49
1_2_2013-03-22,41892.55
1_2_2013-03-29,41892.55
1_2_2013-04-05,41892.55
1_2_2013-04-12,41892.55
1_2_2013-04-19,41892.55
1_2_2013-04-26,41892.55
1_2_2013-05-03,41892.55
1_2_2013-05-10,41892.55
1_2_2013-05-17,41892.55
