Id,Weekly_Sales
1_1_2012-11-02,38640.93
1_1_2012-11-09,34238.88
1_1_2012-11-16,19552.84
1_1_2012-11-23,20911.25
1_1_2012-11-30,20911.25
1_1_2012-12-07,31497.65
1_1_2012-12-14,45773.03
1_1_2012-12-21,46788.75
1_1_2012-12-28,19549.39
1_1_2013-01-04,15984.24
1_1_2013-01-11,17359.7
1_1_2013-01-18,17341.47
1_1_2013-01-25,17341.47
1_1_2013-02-01,21665.76
1_1_2013-02-08,46039.49
1_1_2013-02-15,54060.1
1_1_2013-02-22,20124.22
1_1_2013-03-01,20327.61
1_1_2013-03-08,21280.4
1_1_2013-03-15,22136.64
1_1_2013-03-22,20881.1
1_1_2013-03-29,20398.09
1_1_2013-04-05,20398.09
1_1_2013-04-12,17596.96
1_1_2013-04-19,16145.35
1_1_2013-04-26,16555.11
1_1_2013-05-03,17413.94
1_1_2013-05-10,18926.74
1_1_2013-05-17,15136.78
1_1_2013-05-24,15741.6
1_1_2013-05-31,15883.52
1_1_2013-06-07,15883.52
1_1_2013-06-14,15883.52
1_1_2013-06-21,15883.52
1_1_2013-06-28,15883.52
1_1_2013-07-05,15883.52
1_1_2013-07-12,15883.52
1_1_2013-07-19,15883.52
1_1_2013-07-26,15883.52
1_2_2012-11-02,41682.4
1_2_2012-11-09,44936.47
1_2_2012-11-16,44936.47
1_2_2012-11-23,45681.98
1_2_2012-11-30,45681.98
1_2_2012-12-07,46955.82
1_2_2012-12-14,46955.82
1_2_2012-12-21,59889.32
1_2_2012-12-28,44936.47
1_2_2013-01-04,35819.83
1_2_2013-01-11,35819.83
1_2_2013-01-18,35819.83
1_2_2013-01-25,35819.83
1_2_2013-02-01,49439.58
1_2_2013-02-08,50581.06
1_2_2013-02-15,50581.06
1_2_2013-02-22,52608.51
1_2_2013-03-01,48563.69
1_2_2013-03-08,43751.94
1_2_2013-03-15,43615.49
1_2_2013-03-22,52608.51
1_2_2013-03-29,52608.51
1_2_2013-04-05,50995.5
1_2_2013-04-12,41892.55
1_2_2013-04-19,41892.55
1_2_2013-04-26,41892.55
1_2_2013-05-03,41892.55
1_2_2013-05-10,41892.55
1_2_2013-05-17,49771.92
1_2_2013-05-24,41892.55
1_2_2013-05-31,41892.55
1_2_2013-06-07,41892.55
1_2_2013-06-14,49771.92
1_2_2013-06-21,41892.55
1_2_2013-06-28,41892.55
1_2_2013-07-05,41892.55
1_2_2013-07-12,41892.55
1_2_2013-07-19,41892.55
1_2_2013-07-26,41892.55
1_3_2012-11-02,8097.92
1_3_2012-11-09,8097.92
1_3_2012-11-16,8097.92
1_3_2012-11-23,8097.92
1_3_2012-11-30,8097.92
1_3_2012-12-07,11219.78
1_3_2012-12-14,13180.05
1_3_2012-12-21,13740.12
1_3_2012-12-28,8266.14
1_3_2013-01-04,13926.04
1_3_2013-01-11,13822.49
1_3_2013-01-18,13740.12
1_3_2013-01-25,10613.17
1_3_2013-02-01,13740.12
1_3_2013-02-08,11387.31
1_3_2013-02-15,11387.31
1_3_2013-02-22,11387.31
1_3_2013-03-01,11925.71
1_3_2013-03-08,10689.97
1_3_2013-03-15,8845.73
1_3_2013-03-22,9226.8
1_3_2013-03-29,9226.8
1_3_2013-04-05,9226.8
1_3_2013-04-12,8647.36
1_3_2013-04-19,8647.36
1_3_2013-04-26,8635.62
1_3_2013-05-03,8635.62
1_3_2013-05-10,8635.62
1_3_2013-05-17,8614.64
1_3_2013-05-24,8412.69
1_3_2013-05-31,8412.69
1_3_2013-06-07,7742.75
1_3_2013-06-14,8614.64
1_3_2013-06-21,7301.41
1_3_2013-06-28,7857.88
1_3_2013-07-05,7857.88
1_3_2013-07-12,13126.15
1_3_2013-07-19,20126.95
1_3_2013-07-26,22716.7
1_4_2012-11-02,37980.55
1_4_2012-11-09,37802.97
1_4_2012-11-16,35008.03
1_4_2012-11-23,46564.14
1_4_2012-11-30,37078.61
1_4_2012-12-07,36364.31
1_4_2012-12-14,36364.31
1_4_2012-12-21,47785.93
1_4_2012-12-28,44936.96
1_4_2013-01-04,42508.02
1_4_2013-01-11,39954.04
1_4_2013-01-18,39954.04
1_4_2013-01-25,39954.04
1_4_2013-02-01,39954.04
1_4_2013-02-08,39305.13
